Date,삼성전자,SK하이닉스,LG에너지솔루션,삼성바이오로직스,삼성전자우,현대차,셀트리온,기아,KB금융,POSCO홀딩스,신한지주,NAVER,삼성물산,삼성SDI,LG화학,현대모비스,HD현대중공업,하나금융지주,삼성생명,카카오,삼성화재,포스코퓨처엠,LG전자,메리츠금융지주,한화에어로스페이스,HD한국조선해양,크래프톤,HMM,한국전력,LG,KT&G,SK텔레콤,삼성에스디에스,HD현대일렉트릭,삼성전기,두산에너빌리티,우리금융지주,기업은행,고려아연,한미반도체,카카오뱅크,SK스퀘어,SK,KT,SK이노베이션,삼성중공업,한화오션,KODEX CD금리액티브(합성),포스코인터내셔널,현대글로비스,하이브,대한항공,S-Oil,DB손해보험,아모레퍼시픽,유한양행,TIGER CD금리투자KIS(합성),SK바이오팜,HD현대,LG이노텍,현대차2우B,넷마블,KODEX 200,LG디스플레이,LG생활건강,에코프로머티,CJ제일제당,한국항공우주,맥쿼리인프라,삼성E&A,LS ELECTRIC,HD현대마린솔루션,현대로템,한국타이어앤테크놀로지,SKC,삼성카드,LIG넥스원,삼양식품,KODEX KOFR금리액티브(합성),NH투자증권,미래에셋증권,LG유플러스,현대오토에버,HD현대미포,SK바이오사이언스,두산로보틱스,한진칼,GS,포스코DX,TIGER 미국S&P500,코웨이,시프트업,한화솔루션,롯데케미칼,한국가스공사,현대차우,TIGER KOFR금리액티브(합성),한국금융지주,엔씨소프트,삼성증권
2019-09-27,48400.0,81400.0,,308228.15625,39300.0,133500.0,146111.734375,45350.0,42400.0,225000.0,41850.0,156000.0,90253.8046875,222500.0,301500.0,249000.0,,35000.0,70600.0,27100.0,227500.0,42681.75,66700.0,12450.0,40950.0,122500.0,,3670.0,25750.0,75582.4765625,104500.0,53951.27734375,189500.0,9551.1142578125,100500.0,6080.40576171875,12100.0,12850.0,443000.0,3355.0,,,202500.0,27450.0,155327.671875,7349.4033203125,26029.724609375,,19150.0,75750.0,,15641.3466796875,100000.0,52200.0,145000.0,35258.67578125,,,69200.0,114500.0,85000.0,94100.0,27200.0,12817.3232421875,1306000.0,,234000.0,38400.0,11750.0,16650.0,47650.0,,19650.0,31600.0,39350.0,33550.0,34800.0,78100.0,,12500.0,7460.0,13550.0,55500.0,44300.0,,,27350.0,49750.0,5100.0,,83700.0,,18942.033203125,225866.484375,39500.0,75800.0,,73300.0,523000.0,35150.0
2019-09-30,49050.0,82200.0,,304270.1875,39500.0,134000.0,144351.359375,45600.0,42700.0,227000.0,41800.0,157000.0,91065.9921875,223000.0,299500.0,252000.0,,35250.0,71100.0,27100.0,223000.0,42156.58203125,67400.0,12850.0,42150.0,124000.0,,3625.0,25900.0,76789.15625,105500.0,54401.80859375,190500.0,9593.9453125,103000.0,6116.384765625,12450.0,13200.0,448000.0,3305.0,,,204000.0,27450.0,157221.90625,7434.31298828125,26594.642578125,,19100.0,78000.0,,15539.5595703125,99400.0,51600.0,140500.0,35807.14453125,,,69900.0,114000.0,84900.0,94500.0,27430.0,13238.330078125,1307000.0,,234500.0,39100.0,11750.0,16800.0,48150.0,,19500.0,32250.0,39800.0,35150.0,35650.0,78100.0,,12700.0,7500.0,13650.0,54100.0,45100.0,,,27100.0,50300.0,5050.0,,84600.0,,19263.994140625,226346.03125,39600.0,76400.0,,75300.0,521000.0,35350.0
2019-10-01,48850.0,82000.0,,319607.375,39500.0,132500.0,152713.171875,45050.0,42500.0,226500.0,42350.0,160000.0,91472.078125,225500.0,304500.0,247500.0,,34850.0,71900.0,27500.0,227000.0,42968.20703125,66500.0,12800.0,42700.0,126000.0,,3660.0,26050.0,76240.6640625,106000.0,53838.64453125,192500.0,9379.7939453125,106000.0,6134.3740234375,12300.0,13200.0,446500.0,3415.0,,,224000.0,27450.0,156748.34375,7462.6162109375,26594.642578125,,18900.0,77750.0,,15912.7802734375,98900.0,52000.0,143500.0,35963.8515625,,,69600.0,119500.0,84800.0,96600.0,27495.0,13144.7734375,1307000.0,,231500.0,38850.0,11700.0,17100.0,48500.0,,19400.0,33100.0,39900.0,34950.0,35200.0,78600.0,,12600.0,7520.0,13650.0,54700.0,45650.0,,,28350.0,50700.0,5150.0,,86100.0,,19156.673828125,229223.3125,40500.0,76000.0,,74700.0,526000.0,35400.0
2019-10-02,47600.0,79500.0,,314659.875,38900.0,128500.0,151832.984375,44300.0,41850.0,220000.0,41650.0,157000.0,89238.578125,220500.0,296500.0,245500.0,,34300.0,70100.0,27100.0,221000.0,42108.83984375,66300.0,12650.0,42400.0,124000.0,,3650.0,25350.0,74704.8828125,103500.0,52937.578125,189500.0,9336.9638671875,105000.0,5945.48583984375,11900.0,12950.0,435000.0,3340.0,,,227000.0,27100.0,153906.984375,7330.53466796875,25855.90234375,,18300.0,77500.0,,15573.48828125,97800.0,50500.0,144000.0,34866.9140625,,,68600.0,116000.0,82200.0,92400.0,26910.0,12676.9873046875,1290000.0,,221000.0,38550.0,11750.0,16850.0,48350.0,,19750.0,31700.0,39700.0,34000.0,34700.0,81200.0,,12450.0,7360.0,13500.0,53900.0,44650.0,,,28550.0,49650.0,4985.0,,86200.0,,18781.052734375,222509.65625,39800.0,74500.0,,73600.0,510000.0,34650.0
2019-10-04,48000.0,80300.0,,317133.625,39100.0,126500.0,152273.078125,42750.0,41650.0,218000.0,40950.0,150500.0,89238.578125,218500.0,296000.0,242500.0,,34050.0,69100.0,26700.0,215500.0,40485.59765625,66400.0,12650.0,42800.0,122500.0,,3565.0,25150.0,73607.8984375,103000.0,52824.9453125,190500.0,8994.3232421875,106000.0,5783.58154296875,11900.0,12750.0,435500.0,3340.0,,,226000.0,26950.0,155327.671875,7207.88720703125,25508.259765625,,18250.0,75750.0,,15471.701171875,98500.0,49150.0,144500.0,34553.50390625,,,68300.0,116500.0,81400.0,87400.0,26800.0,12583.4306640625,1270000.0,,214500.0,38050.0,11750.0,16500.0,48500.0,,19400.0,30800.0,39400.0,33700.0,34600.0,79800.0,,12300.0,7260.0,13500.0,52300.0,43600.0,,,28200.0,50300.0,4940.0,,86100.0,,18673.732421875,220591.46875,39800.0,73700.0,,72500.0,506000.0,34250.0
2019-10-07,47750.0,80300.0,,322575.84375,39000.0,128000.0,157114.125,42850.0,41250.0,219000.0,41100.0,153000.0,90355.328125,219500.0,289000.0,244000.0,,34050.0,69400.0,26900.0,215500.0,39387.5234375,69400.0,12500.0,40500.0,122000.0,,3480.0,25200.0,73936.9921875,103000.0,52487.046875,191500.0,8994.3232421875,106500.0,5720.61865234375,11750.0,12800.0,431000.0,3300.0,,,229500.0,27000.0,156274.78125,7330.53466796875,25682.08203125,,17850.0,76000.0,,15539.5595703125,100000.0,49800.0,146000.0,35885.5,,,67900.0,117000.0,81900.0,91600.0,26845.0,12583.4306640625,1265000.0,,214000.0,38650.0,11750.0,16550.0,48300.0,,17800.0,30650.0,40800.0,33650.0,34750.0,79400.0,,12250.0,7210.0,13350.0,51100.0,43700.0,,,28650.0,49800.0,4875.0,,84900.0,,18781.052734375,221550.5625,39000.0,73900.0,,72200.0,511000.0,34350.0
2019-10-08,48900.0,80900.0,,325544.34375,39650.0,129500.0,158874.515625,43750.0,41700.0,221500.0,41400.0,153500.0,91167.515625,226500.0,295500.0,243500.0,,33900.0,69900.0,26900.0,217000.0,39530.75,68300.0,12750.0,42300.0,126000.0,,3460.0,25450.0,74046.6875,102000.0,52937.578125,192500.0,9165.6435546875,110500.0,5774.5869140625,11750.0,12550.0,433500.0,3295.0,,,229500.0,27000.0,159116.140625,7538.09130859375,26333.912109375,,17950.0,75250.0,,15844.921875,100500.0,50300.0,150000.0,35728.79296875,,,69000.0,114000.0,81600.0,95700.0,27240.0,12676.9873046875,1320000.0,,216500.0,38800.0,11750.0,16550.0,48850.0,,18450.0,30550.0,41000.0,33550.0,34850.0,80000.0,,12400.0,7290.0,13700.0,51500.0,46700.0,,,29650.0,49850.0,4940.0,,80700.0,,19263.994140625,222509.65625,39450.0,73900.0,,72400.0,521000.0,34700.0
2019-10-10,48550.0,79000.0,,322575.84375,39650.0,126500.0,159314.609375,42300.0,40850.0,220500.0,40900.0,153500.0,89847.71875,232500.0,297000.0,245500.0,,32700.0,68200.0,27300.0,213000.0,40390.11328125,68300.0,12400.0,42350.0,127500.0,,3395.0,25600.0,73827.2890625,101000.0,52487.046875,192500.0,8994.3232421875,112500.0,5666.650390625,11200.0,12300.0,433500.0,3270.0,,,225500.0,26800.0,154380.546875,7528.6572265625,26116.634765625,,17900.0,74750.0,,15573.48828125,101500.0,49000.0,145000.0,35337.03125,,,69600.0,114000.0,81000.0,96200.0,27045.0,13144.7734375,1288000.0,,212000.0,38000.0,11800.0,16550.0,48100.0,,18400.0,29900.0,40250.0,33300.0,34600.0,78800.0,,12300.0,7170.0,13700.0,52700.0,46800.0,,,28900.0,49500.0,5040.0,,81500.0,,18673.732421875,222509.65625,39000.0,73200.0,,71800.0,521000.0,34300.0
2019-10-11,49150.0,80000.0,,321586.375,40000.0,126000.0,159754.703125,41950.0,41950.0,225500.0,41350.0,156000.0,92182.7421875,227000.0,302500.0,244000.0,,33650.0,70300.0,27000.0,221000.0,39864.9453125,68800.0,12450.0,41300.0,127000.0,,3425.0,25300.0,75253.375,102500.0,53275.4765625,194500.0,8951.4931640625,112000.0,5666.650390625,11500.0,12450.0,443500.0,3240.0,,,230500.0,26900.0,158642.578125,7509.7880859375,25942.814453125,,17900.0,74750.0,,15743.134765625,101500.0,52000.0,149500.0,34710.2109375,,,69500.0,116000.0,81200.0,92800.0,27235.0,13285.1083984375,1272000.0,,217000.0,38150.0,11900.0,17050.0,48500.0,,18300.0,31000.0,40600.0,34100.0,34500.0,79500.0,,12400.0,7260.0,13900.0,53200.0,46000.0,,,30000.0,49850.0,4965.0,,81400.0,,19049.353515625,230182.390625,39100.0,73700.0,,72200.0,516000.0,34350.0
2019-10-14,50000.0,80500.0,,326039.09375,40600.0,122000.0,160634.890625,40800.0,42800.0,229000.0,42500.0,156000.0,93096.4453125,226500.0,304000.0,240500.0,,35000.0,71400.0,26900.0,222000.0,40819.796875,68900.0,12650.0,41600.0,129500.0,,3500.0,25550.0,75911.5703125,102500.0,53275.4765625,197000.0,9165.6435546875,110000.0,5864.53369140625,11800.0,12750.0,447000.0,3400.0,,,230500.0,27000.0,160063.265625,7679.607421875,26333.912109375,,18300.0,75500.0,,16625.29296875,102500.0,53200.0,152500.0,34945.265625,,,71100.0,115500.0,81100.0,92100.0,27515.0,13331.8876953125,1262000.0,,219000.0,38400.0,11950.0,17100.0,49200.0,,18900.0,31250.0,41700.0,34650.0,34950.0,79000.0,,12600.0,7440.0,13900.0,53000.0,46550.0,,,31100.0,50700.0,5010.0,,82200.0,,19585.955078125,236416.5,40600.0,72900.0,,73100.0,518000.0,35000.0
2019-10-15,50100.0,81200.0,,322575.84375,40600.0,122000.0,161515.078125,40550.0,42700.0,226500.0,42550.0,151500.0,93502.5390625,220000.0,303000.0,245500.0,,35200.0,70500.0,26800.0,219500.0,40867.5390625,69500.0,12600.0,41300.0,126500.0,,3470.0,25800.0,76460.0625,103000.0,53613.375,193000.0,9336.9638671875,110500.0,5873.5283203125,11700.0,12650.0,442500.0,3430.0,,,235000.0,26950.0,155327.671875,7604.13232421875,26551.1875,,18550.0,75000.0,,16523.505859375,99100.0,53400.0,150000.0,35572.08984375,,,70900.0,116500.0,80200.0,92200.0,27550.0,13285.1083984375,1289000.0,,222000.0,39100.0,12000.0,16950.0,48600.0,,18750.0,31900.0,41200.0,34600.0,35200.0,79700.0,,12650.0,7360.0,13950.0,53500.0,46000.0,,,30950.0,50700.0,5070.0,,85100.0,,19371.314453125,233539.21875,40600.0,73000.0,,72500.0,517000.0,34650.0
2019-10-16,50700.0,82400.0,,335439.3125,41100.0,123000.0,164595.75,41400.0,42700.0,227000.0,42700.0,154500.0,93705.5859375,218500.0,303000.0,244000.0,,35150.0,70100.0,26400.0,222000.0,42443.0390625,70300.0,13000.0,41300.0,126000.0,,3500.0,26050.0,76460.0625,103000.0,53388.109375,194500.0,9165.6435546875,112500.0,5936.4912109375,11800.0,12650.0,445500.0,3415.0,,,240000.0,26900.0,153433.421875,7613.56689453125,26333.912109375,,18250.0,75250.0,,16930.654296875,98900.0,53700.0,154500.0,35885.5,,,70800.0,122000.0,81200.0,90400.0,27705.0,13378.666015625,1286000.0,,223000.0,38850.0,11950.0,17250.0,48200.0,,18750.0,32300.0,41750.0,35150.0,35500.0,82000.0,,12600.0,7430.0,13850.0,53000.0,44850.0,,,30900.0,51000.0,5090.0,,84300.0,,19371.314453125,229702.859375,40300.0,73800.0,,73300.0,506000.0,35000.0
2019-10-17,50500.0,81000.0,,341376.28125,40900.0,123000.0,165475.9375,40650.0,42900.0,224500.0,42700.0,153000.0,94619.2890625,220000.0,304000.0,240500.0,,35350.0,71000.0,26100.0,223500.0,41058.5078125,68800.0,12850.0,41800.0,123000.0,,3470.0,26300.0,76460.0625,103500.0,53838.64453125,194000.0,9122.8134765625,110500.0,5855.5390625,12100.0,12750.0,443000.0,3455.0,,,243000.0,26850.0,153906.984375,7472.05078125,25986.26953125,,18550.0,74750.0,,17236.017578125,99800.0,53700.0,153000.0,35180.32421875,,,70600.0,121500.0,80700.0,91400.0,27615.0,13238.330078125,1275000.0,,223500.0,38800.0,11900.0,16900.0,48400.0,,18400.0,32350.0,41900.0,35250.0,34850.0,83600.0,,12550.0,7300.0,13850.0,51700.0,44300.0,,,31450.0,50600.0,5080.0,,86900.0,,19263.994140625,229702.859375,40900.0,73500.0,,71200.0,516000.0,34600.0
2019-10-18,49900.0,77400.0,,340386.78125,40300.0,123000.0,159754.703125,40600.0,42850.0,224500.0,42100.0,150500.0,93705.5859375,224000.0,295500.0,241000.0,,35150.0,70100.0,26500.0,222000.0,41058.5078125,68800.0,12550.0,41650.0,121000.0,,3475.0,25900.0,76240.6640625,103000.0,53726.01171875,192500.0,9037.1533203125,109500.0,5873.5283203125,12050.0,12600.0,437500.0,3495.0,,,241000.0,26800.0,154380.546875,7377.70654296875,25377.89453125,,18500.0,74000.0,,16896.7265625,99100.0,52300.0,155500.0,34788.5625,,,69700.0,123000.0,80000.0,89600.0,27340.0,13097.9951171875,1271000.0,,223000.0,37850.0,12000.0,16800.0,49000.0,,18400.0,32000.0,42150.0,34600.0,35100.0,82900.0,,12200.0,7240.0,13700.0,53100.0,44050.0,,,31200.0,49950.0,5040.0,,86400.0,,18781.052734375,225866.484375,40350.0,73200.0,,70300.0,515000.0,34300.0
2019-10-21,50300.0,77500.0,,335934.0625,40600.0,122000.0,160194.796875,40400.0,43150.0,220500.0,42850.0,152000.0,94416.2421875,224500.0,298500.0,238500.0,,35500.0,70600.0,26700.0,224000.0,41344.9609375,69100.0,12400.0,40650.0,121500.0,,3400.0,25700.0,76898.859375,103500.0,53726.01171875,194500.0,8994.3232421875,112500.0,5765.59228515625,12150.0,12700.0,442000.0,3455.0,,,240500.0,26950.0,152012.75,7273.92822265625,25812.447265625,,18300.0,73500.0,,17269.947265625,98000.0,53000.0,153000.0,34475.15234375,,,69300.0,124500.0,79900.0,90400.0,27495.0,13612.55859375,1255000.0,,229000.0,37550.0,11900.0,16900.0,48700.0,,17600.0,32450.0,41700.0,34800.0,35650.0,84900.0,,12250.0,7180.0,13750.0,52900.0,43550.0,,,31150.0,50100.0,4970.0,,88600.0,,18566.412109375,227784.671875,40600.0,73600.0,,69600.0,534000.0,34100.0
2019-10-22,51200.0,79100.0,,340386.78125,41500.0,122000.0,168556.609375,40600.0,44100.0,223000.0,43400.0,154000.0,94213.1953125,224500.0,298500.0,241000.0,,35950.0,71800.0,27200.0,223000.0,41488.19140625,69400.0,12500.0,40500.0,126000.0,,3340.0,25750.0,76350.3671875,104000.0,53613.375,191000.0,8908.6630859375,114000.0,5855.5390625,12600.0,12850.0,450500.0,3490.0,,,242000.0,26900.0,154854.109375,7509.7880859375,25942.814453125,,18800.0,74500.0,,17337.8046875,100500.0,53500.0,158000.0,34945.265625,,,71000.0,126000.0,80300.0,90200.0,27860.0,13565.7802734375,1275000.0,,230500.0,38350.0,11950.0,16850.0,48800.0,,18100.0,32850.0,42050.0,34900.0,35450.0,87800.0,,12450.0,7240.0,13950.0,53700.0,44350.0,,,31150.0,51200.0,4985.0,,89200.0,,18781.052734375,231141.484375,40800.0,73600.0,,70300.0,524000.0,34300.0
2019-10-23,51200.0,77700.0,,368587.4375,41400.0,121000.0,172957.5625,40550.0,43900.0,222500.0,43550.0,152500.0,96446.703125,224500.0,299500.0,240000.0,,35600.0,71100.0,28000.0,225000.0,41965.61328125,68600.0,12500.0,39850.0,124500.0,,3395.0,25500.0,74704.8828125,104000.0,53162.84375,189500.0,8737.3427734375,111500.0,5711.6240234375,12350.0,12600.0,433000.0,3410.0,,,238500.0,26850.0,151065.625,7396.5751953125,25421.349609375,,18950.0,73500.0,,16727.080078125,101000.0,52600.0,158500.0,35258.67578125,,,70400.0,125500.0,79000.0,88600.0,27690.0,13285.1083984375,1277000.0,,228000.0,37250.0,11900.0,16750.0,48450.0,,17250.0,32150.0,41600.0,34350.0,35500.0,88100.0,,12300.0,7260.0,13800.0,52700.0,44050.0,,,31150.0,50400.0,4975.0,,89400.0,,18244.451171875,226346.03125,40000.0,73100.0,,69700.0,523000.0,34450.0
2019-10-24,50700.0,80000.0,,374029.6875,41650.0,122000.0,173397.671875,41400.0,44000.0,223000.0,43850.0,153000.0,96040.609375,226000.0,298000.0,241000.0,,36250.0,71200.0,27900.0,226500.0,43350.14453125,69000.0,12550.0,39900.0,124500.0,,3355.0,25400.0,74704.8828125,104000.0,53726.01171875,194000.0,8994.3232421875,113000.0,5720.61865234375,12450.0,12700.0,439500.0,3410.0,,,249500.0,26750.0,154854.109375,7377.70654296875,25768.9921875,,19250.0,74000.0,,16930.654296875,105500.0,52000.0,158500.0,35023.62109375,,,70700.0,126000.0,79900.0,87000.0,27765.0,12910.880859375,1302000.0,,228500.0,36900.0,11900.0,16850.0,47900.0,,17650.0,32000.0,42000.0,34450.0,35150.0,87400.0,,12250.0,7210.0,13850.0,52400.0,44100.0,,,30500.0,50800.0,4865.0,,89800.0,,18190.791015625,226825.578125,40400.0,73300.0,,70100.0,529000.0,34300.0
2019-10-25,50900.0,82900.0,,379471.90625,41450.0,123500.0,173397.671875,41650.0,42800.0,213000.0,43550.0,152500.0,96954.3125,226000.0,301500.0,237000.0,,35350.0,71200.0,28000.0,222500.0,43493.37109375,68200.0,12600.0,39650.0,125500.0,,3385.0,25550.0,75472.7734375,104000.0,53050.2109375,201500.0,8823.0029296875,115000.0,5747.6025390625,12400.0,12700.0,443500.0,3445.0,,,251000.0,26700.0,153433.421875,7349.4033203125,26073.1796875,,19100.0,76250.0,,16761.009765625,106000.0,52400.0,157000.0,34866.9140625,,,70600.0,126500.0,81500.0,87500.0,27790.0,12817.3232421875,1254000.0,,228500.0,37300.0,11850.0,16800.0,48150.0,,17500.0,32100.0,41100.0,34100.0,35000.0,87200.0,,12300.0,7260.0,13850.0,52900.0,45050.0,,,30000.0,51100.0,4830.0,,91300.0,,18190.791015625,223948.296875,40200.0,74000.0,,70600.0,523000.0,34250.0
2019-10-28,51300.0,82900.0,,393819.59375,41400.0,121500.0,176918.421875,41100.0,42900.0,211500.0,43650.0,157000.0,98883.25,229500.0,302000.0,237000.0,,33850.0,70900.0,28000.0,221000.0,45689.5234375,68800.0,12700.0,39850.0,127500.0,,3385.0,25250.0,75911.5703125,102000.0,53388.109375,204500.0,9765.265625,117000.0,5738.60791015625,12000.0,12100.0,439500.0,3490.0,,,257000.0,26850.0,152486.3125,7330.53466796875,25986.26953125,,18850.0,77000.0,,17032.443359375,104000.0,51400.0,155500.0,34553.50390625,,,70700.0,126000.0,81200.0,87100.0,27895.0,12910.880859375,1246000.0,,230500.0,37600.0,11750.0,16750.0,49900.0,,16550.0,32600.0,44800.0,34100.0,34600.0,86100.0,,12250.0,7220.0,13800.0,53200.0,45650.0,,,30100.0,50800.0,4775.0,,89600.0,,18244.451171875,224427.84375,39900.0,74800.0,,69900.0,513000.0,34250.0
2019-10-29,51100.0,83000.0,,396293.34375,41000.0,122500.0,180879.296875,42700.0,42600.0,212000.0,44000.0,153000.0,100000.0,228000.0,300000.0,237500.0,,34450.0,72200.0,27900.0,221000.0,45546.296875,69000.0,12500.0,38950.0,128000.0,,3350.0,25100.0,76240.6640625,101500.0,52937.578125,204000.0,9294.1337890625,117000.0,5612.6826171875,12100.0,12050.0,439000.0,3490.0,,,257000.0,26750.0,153906.984375,7264.49365234375,25551.716796875,,18700.0,77000.0,,16828.8671875,102000.0,51800.0,161000.0,34553.50390625,,,70400.0,126500.0,81800.0,86400.0,27835.0,12817.3232421875,1224000.0,,226500.0,37000.0,11850.0,16800.0,49450.0,,16600.0,32550.0,44250.0,33950.0,34200.0,86700.0,,12200.0,7200.0,13800.0,53400.0,45000.0,,,29900.0,50500.0,4780.0,,90300.0,,18083.470703125,223468.75,39700.0,74500.0,,69300.0,513000.0,34100.0
2019-10-30,50400.0,81500.0,,392830.09375,41100.0,122500.0,179559.0,42300.0,42450.0,211000.0,43150.0,154500.0,98781.7265625,230000.0,305000.0,238000.0,,33800.0,70700.0,27600.0,218000.0,46644.375,68500.0,12500.0,37650.0,122500.0,,3305.0,25850.0,75801.8671875,101500.0,52712.3125,204000.0,9251.3037109375,114500.0,5612.6826171875,11800.0,11800.0,438500.0,3390.0,,,256500.0,26600.0,150592.0625,6839.9453125,24856.431640625,,18350.0,75500.0,,16591.36328125,101500.0,50900.0,184000.0,34631.85546875,,,68900.0,120000.0,80300.0,88000.0,27555.0,12630.208984375,1247000.0,,226500.0,36950.0,11850.0,17750.0,49150.0,,16250.0,31450.0,44150.0,33650.0,33450.0,86600.0,,12100.0,7170.0,13800.0,53100.0,43150.0,,,31250.0,49900.0,4790.0,,90500.0,,17332.228515625,217714.1875,39350.0,73800.0,,68200.0,519000.0,33850.0
2019-10-31,50400.0,82000.0,,394314.34375,41050.0,122000.0,176038.234375,42550.0,41950.0,211500.0,42500.0,164000.0,101522.84375,227500.0,307500.0,238000.0,,33700.0,70600.0,28300.0,216500.0,45880.49609375,66900.0,12450.0,37800.0,122000.0,,3295.0,25450.0,76130.96875,100000.0,53388.109375,201500.0,9165.6435546875,113000.0,5522.73583984375,11750.0,11800.0,434500.0,3405.0,,,258500.0,26500.0,151539.1875,6839.9453125,24465.333984375,,18250.0,75500.0,,16896.7265625,99700.0,50500.0,192000.0,35180.32421875,,,68300.0,121000.0,79300.0,89900.0,27660.0,12770.544921875,1261000.0,,228500.0,38000.0,11850.0,17800.0,49750.0,,16100.0,31050.0,44350.0,33550.0,33650.0,88300.0,,12100.0,7150.0,13450.0,52200.0,43450.0,,,30300.0,49650.0,4800.0,,91800.0,,17546.869140625,217714.1875,39300.0,73000.0,,67800.0,516000.0,33600.0
2019-11-01,51200.0,83100.0,,391840.625,42000.0,124000.0,175158.046875,42500.0,42300.0,213500.0,42650.0,167000.0,102538.0703125,231000.0,309000.0,243000.0,,34200.0,70700.0,29100.0,219000.0,47074.0546875,67200.0,12500.0,36800.0,118000.0,,3270.0,25350.0,76898.859375,101000.0,53162.84375,204500.0,9165.6435546875,114000.0,5189.93212890625,11800.0,11900.0,432000.0,3375.0,,,263000.0,26600.0,152012.75,6802.20751953125,24378.421875,,18400.0,77250.0,,16964.583984375,101500.0,49900.0,196000.0,34396.796875,,,67700.0,121500.0,80900.0,88900.0,27870.0,12443.0947265625,1258000.0,,230500.0,38450.0,11850.0,17900.0,48750.0,,15950.0,31650.0,44750.0,33400.0,33750.0,90000.0,,12100.0,7110.0,13200.0,53300.0,42050.0,,,29950.0,49650.0,4850.0,,90700.0,,17707.849609375,222989.203125,39300.0,73800.0,,67400.0,538000.0,33700.0
2019-11-04,52300.0,84700.0,,396788.09375,43000.0,124000.0,174717.953125,42500.0,43200.0,217000.0,42800.0,164500.0,105583.7578125,233000.0,315000.0,242500.0,,34700.0,72100.0,29300.0,224500.0,47455.99609375,67100.0,12750.0,37700.0,121500.0,,3310.0,25300.0,77776.4453125,102000.0,53162.84375,204500.0,9336.9638671875,114000.0,5279.87939453125,12100.0,12100.0,438000.0,3400.0,,,268000.0,26650.0,152012.75,6868.24853515625,25290.984375,,18700.0,77000.0,,17575.30859375,101000.0,52000.0,196000.0,34475.15234375,,,68800.0,122500.0,81000.0,91800.0,28270.0,12910.880859375,1260000.0,,239000.0,38650.0,11850.0,18750.0,49450.0,,16100.0,32950.0,47100.0,34100.0,33450.0,89500.0,,12850.0,7420.0,13200.0,54400.0,42550.0,,,32150.0,50000.0,4925.0,,92400.0,,17815.169921875,211000.53125,39850.0,74200.0,,71000.0,539000.0,34850.0
2019-11-05,52700.0,85100.0,,395303.84375,43600.0,125000.0,173837.765625,42800.0,43950.0,219000.0,43450.0,161500.0,105076.140625,235000.0,321500.0,246500.0,,35550.0,72800.0,29700.0,227500.0,47551.48046875,68300.0,12650.0,37350.0,122000.0,,3350.0,25250.0,79202.53125,100500.0,53613.375,202000.0,9379.7939453125,115000.0,5261.8896484375,12100.0,12200.0,442500.0,3395.0,,,267500.0,26550.0,152486.3125,6924.85498046875,25334.439453125,,18550.0,78250.0,,17812.814453125,101500.0,52300.0,202000.0,34631.85546875,,,70200.0,123000.0,82800.0,91800.0,28460.0,13612.55859375,1258000.0,,245500.0,38500.0,11850.0,19000.0,50600.0,,16700.0,35850.0,46000.0,34200.0,33300.0,89200.0,,12900.0,7590.0,13550.0,53900.0,42950.0,,,32150.0,50500.0,4920.0,,94100.0,,17976.150390625,211959.625,39700.0,75800.0,,71300.0,549000.0,34950.0
2019-11-06,53300.0,83500.0,,395303.84375,43600.0,123500.0,172957.5625,42700.0,43250.0,217000.0,43400.0,161500.0,105583.7578125,232000.0,317500.0,244500.0,,35250.0,72500.0,30200.0,225000.0,46883.0859375,68700.0,12500.0,38000.0,118000.0,,3395.0,26800.0,79092.8359375,99700.0,53500.7421875,199500.0,9620.0,115000.0,5279.87939453125,12100.0,12100.0,435000.0,3375.0,,,268000.0,26750.0,151065.625,6811.64208984375,25160.619140625,,18450.0,76500.0,,17778.884765625,99600.0,51500.0,207500.0,34396.796875,,,68700.0,121000.0,82200.0,94100.0,28475.0,13706.1162109375,1250000.0,,243500.0,38350.0,11850.0,18950.0,50300.0,,16700.0,34450.0,44700.0,34250.0,33850.0,92500.0,,12550.0,7450.0,13450.0,53900.0,42650.0,,,33800.0,50000.0,4935.0,,92000.0,,18029.810546875,210520.984375,40600.0,75400.0,,70400.0,539000.0,34450.0
2019-11-07,52900.0,83600.0,,400251.34375,43500.0,123500.0,168116.515625,43250.0,43200.0,217500.0,43300.0,165500.0,104568.53125,232000.0,316500.0,247000.0,,35350.0,74100.0,30200.0,229000.0,45832.75390625,69100.0,12400.0,37100.0,118000.0,,3360.0,26950.0,78763.7421875,99700.0,54739.70703125,200000.0,9600.0,114000.0,5270.88427734375,12300.0,12250.0,434000.0,3325.0,,,268000.0,27050.0,151539.1875,6849.3798828125,25290.984375,,18700.0,77000.0,,18287.822265625,99900.0,54500.0,204500.0,34318.4453125,,,68900.0,121000.0,82800.0,92700.0,28440.0,13238.330078125,1249000.0,,248500.0,38950.0,11850.0,18950.0,50300.0,,16400.0,35100.0,44100.0,34200.0,33750.0,91900.0,,12600.0,7440.0,14100.0,53600.0,42600.0,,,33200.0,50200.0,4900.0,,92900.0,,18029.810546875,211480.078125,40550.0,74800.0,,71200.0,540000.0,34550.0
